ppname	easting	northing	zone	kx1	kx2	kx3	rch
pp490	4057.912558	5662.007392	1	  2.4004890E+01	  1.8516720E-01	  1.9889210E+00	  6.0931187E-04
pp491	3561.407014	5432.850987	1	  1.5780050E+01	  5.3818858E-02	  6.9911380E-01	  6.1325451E-04
pp492	4287.068963	5241.887316	1	  2.0148180E+01	  1.6918415E-02	  1.4099910E+00	  5.2098425E-04
pp493	4134.298026	5458.31281	1	  2.3955400E+01	  1.9894273E-02	  1.5404130E+00	  6.6115469E-04
pp494	3204.941496	5432.850987	1	  5.8574370E+00	  3.3567240E-01	  8.6412280E-01	  3.6540265E-04
pp495	2084.621295	5623.814657	1	  1.2514860E+00	  1.7374416E-02	  3.9812200E-01	  2.5622369E-04
pp496	1231.650232	5763.854683	1	  1.6746500E+00	  4.1544570E-01	  2.3078830E-01	  1.9297216E-04
pp497	1078.879296	5891.163796	1	  2.7237230E+00	  1.0304790E+00	  2.9048670E-01	  2.1196592E-04
pp498	7100.600377	4185.221672	1	  1.7905080E+00	  1.9611780E-01	  5.1159080E+01	  1.5467913E-04
pp499	6145.782024	4834.498152	1	  1.0551420E+01	  4.5639640E-01	  6.9945440E+00	  3.7862811E-04
pp500	6820.520327	5432.850987	1	  2.7366050E+00	  5.2276548E-02	  4.4102420E+00	  1.9959483E-04
pp501	6909.636707	4961.807266	1	  2.3415870E+00	  4.7930986E-02	  2.2235410E+01	  1.6592063E-04
pp502	6731.403947	4719.91995	1	  4.6195680E+00	  5.7246348E-02	  2.8880750E+01	  1.3349025E-04
pp503	7329.756782	4936.345443	1	  8.3267530E+00	  5.6734089E-02	  3.9867320E+01	  1.4288708E-04
pp504	7571.644098	5254.618228	1	  3.9538720E+00	  3.2274754E-02	  8.3025860E+00	  9.1300000E-05
pp505	7991.764174	5267.349139	1	  4.3491150E+00	  1.8477716E-02	  1.4754140E+01	  1.3559795E-04
pp506	7673.491389	4809.036329	1	  4.0433030E+00	  4.1686176E-02	  3.4948830E+01	  1.0412716E-04
pp507	8284.575135	4694.458127	1	  1.3272090E+01	  3.6572830E-01	  1.2978390E+01	  1.9272394E-04
pp508	8742.887945	5114.578202	1	  6.0282920E+00	  3.8308140E-01	  4.4175420E+00	  2.3453652E-04
pp509	8322.767869	5369.19643	1	  5.6743280E+00	  4.2723613E-02	  5.7649280E+00	  1.4726980E-04
pp510	8271.844224	5534.698278	1	  6.7325550E+00	  2.7153982E-02	  5.0160970E+00	  1.4792660E-04
pp511	8551.924274	4439.839899	1	  1.4864060E+01	  3.6191180E-01	  4.7440000E+00	  2.2426954E-04
pp512	8080.880553	4427.108988	1	  5.8276970E+00	  4.4283810E-01	  2.7382380E+01	  1.5799157E-04
pp513	7355.218605	4618.072659	1	  3.4971390E+00	  4.2117396E-02	  2.7009790E+01	  1.8736996E-04
pp514	7864.45506	4579.879925	1	  4.1239660E+00	  1.3525020E-01	  7.6140680E+01	  1.0769687E-04
pp515	6285.822049	4197.952583	1	  3.0866040E+00	  3.3819120E-01	  2.8049150E+01	  2.8966925E-04
pp516	5878.432885	4261.60714	1	  2.0312980E+00	  6.7374730E-01	  1.6170410E+01	  2.8797715E-04
pp517	5674.738303	4809.036329	1	  1.1295650E+00	  2.5507380E-01	  1.2616580E+00	  5.2958554E-04
pp518	1855.601646	7858.543958	1	  2.2827110E+00	  2.0662860E-01	  1.8781070E+00	  2.0705061E-04
pp519	2332.025639	7591.746522	1	  1.6345030E+00	  6.3049562E-02	  1.9717130E+00	  3.2874687E-04
pp520	2732.221794	7572.689562	1	  1.7960610E+00	  1.5756840E-02	  2.1596200E+00	  5.2974875E-04
pp521	2655.993955	8373.08187	1	  1.7196620E+00	  7.5315713E-02	  9.7897640E-01	  2.2676317E-04
pp522	3570.728021	8163.455313	1	  7.5816890E+00	  1.5384510E-01	  1.2367360E+00	  3.7533259E-04
pp523	4294.89249	8049.113555	1	  1.7457250E+01	  4.0688240E-01	  2.8068990E+00	  2.3838595E-04
